epoch,train_loss,val_loss
60,0.1410447359085083,0.13109479546546937
61,0.1420842409133911,0.12927809208631516
62,0.12881970405578613,0.1275882452726364
63,0.14671243727207184,0.12603842169046403
64,0.12369132041931152,0.12458328157663345
65,0.12623123824596405,0.12320611327886581
66,0.13043557107448578,0.12189431488513947
67,0.1265261173248291,0.1207012414932251
68,0.12552858889102936,0.11955453306436539
69,0.12233768403530121,0.11847394704818726
70,0.1206187829375267,0.11744116544723511
71,0.11995827406644821,0.11650246828794479
72,0.12780506908893585,0.11564049869775772
73,0.12432854622602463,0.11484756171703339
74,0.11713621765375137,0.11411480158567429
75,0.11958901584148407,0.11344398707151412
76,0.12848806381225586,0.11281120181083679
77,0.11492705345153809,0.11224560141563415
78,0.1256064772605896,0.11175970286130905
79,0.11828725039958954,0.1113166332244873
80,0.12406350672245026,0.11092464178800583
81,0.11596626788377762,0.11056238859891891
82,0.11712723225355148,0.11028081178665161
83,0.10698117315769196,0.10996394008398055
84,0.12164995074272156,0.1096065953373909
85,0.11150836944580078,0.10924713760614395
86,0.12071671336889267,0.10886500030755997
87,0.11007057875394821,0.10849146395921708
88,0.11158104240894318,0.10808001011610031
89,0.11221065372228622,0.10761189460754395
90,0.11287325620651245,0.107076495885849
91,0.1098671704530716,0.10650524646043777
92,0.11837738752365112,0.10590080171823502
93,0.11492906510829926,0.10532989799976349
94,0.09921115636825562,0.10474869757890701
95,0.10638049989938736,0.1041703388094902
96,0.10936009138822556,0.1036793515086174
97,0.10524854063987732,0.10319227576255799
98,0.11507967114448547,0.10269749909639359
99,0.1062033623456955,0.10221613347530364
100,0.11021731793880463,0.10174836963415146
101,0.1033538430929184,0.1012656107544899
102,0.10881225764751434,0.10082262754440308
103,0.10500276833772659,0.10035063326358795
104,0.10684551298618317,0.09987375885248184
105,0.11047471314668655,0.09929166734218597
106,0.0955122858285904,0.09865775853395461
107,0.10122682899236679,0.09796503633260727
108,0.10298315435647964,0.0973921075463295
109,0.09903693199157715,0.09678744822740555
110,0.09673457592725754,0.09614884704351426
111,0.09764198958873749,0.09538389593362809
112,0.1021745353937149,0.09462016075849533
113,0.10096028447151184,0.09372180998325348
114,0.10168091952800751,0.09286203384399414
115,0.09652909636497498,0.09207473993301392
116,0.09859511256217957,0.09134746044874191
117,0.09606494009494781,0.0906803548336029
118,0.08437877148389816,0.09007258713245392
119,0.09010227769613266,0.08954450637102127
120,0.09769415855407715,0.08901120126247405
121,0.09397517889738083,0.08848855197429657
122,0.09373866766691208,0.08789795488119126
123,0.09444428235292435,0.08729605227708817
124,0.09447522461414337,0.08671610951423644
125,0.0913742259144783,0.08614654839038849
126,0.09285587817430496,0.08553104847669601
127,0.09408964216709137,0.08485574871301652
128,0.08872104436159134,0.08415287286043167
129,0.09755373001098633,0.08350559622049332
130,0.08633783459663391,0.0828376367688179
131,0.08133340626955032,0.08220178186893463
132,0.0911506935954094,0.08157549649477006
133,0.07879462093114853,0.08101055324077606
134,0.09312216937541962,0.08046704083681107
135,0.0874292328953743,0.07989954501390457
136,0.08650768548250198,0.07931003719568253
137,0.08953049778938293,0.07878942489624023
138,0.08793153613805771,0.07822338938713073
139,0.08584769815206528,0.0777019739151001
140,0.08013810217380524,0.07718452513217926
141,0.07889067381620407,0.07670630514621735
142,0.08327468484640121,0.07620942741632461
143,0.08126997202634811,0.07568894773721695
144,0.08246322721242905,0.07509998083114625
145,0.08005362749099731,0.0745149239897728
146,0.07518492639064789,0.07395223081111908
147,0.07891323417425156,0.07336770147085189
148,0.07375094294548035,0.07276618182659149
149,0.07953192293643951,0.07211803048849105
150,0.08043859899044037,0.07134797722101212
151,0.06927113980054855,0.07065950334072113
152,0.08069761842489243,0.06992204934358597
153,0.07672096788883209,0.0691526398062706
154,0.07141543179750443,0.06834297031164169
155,0.07222478836774826,0.06767823547124863
156,0.07393022626638412,0.06708189696073533
157,0.07075734436511993,0.06656464487314225
158,0.07085655629634857,0.06613401174545289
159,0.06843501329421997,0.06570210754871368
160,0.07592350989580154,0.06526429653167724
161,0.07011164724826813,0.06469281911849975
162,0.07300838083028793,0.06406655609607696
163,0.07427079975605011,0.06334828734397888
164,0.07497070729732513,0.06258653849363327
165,0.06159353628754616,0.0619005911052227
166,0.0696558728814125,0.06130749881267548
167,0.06501532346010208,0.06085486337542534
168,0.06754953414201736,0.060416368395090105
169,0.06522386521100998,0.060115013271570206
170,0.06843727082014084,0.05980578288435936
171,0.06752921640872955,0.059539367258548734
172,0.061815980821847916,0.05920315012335777
173,0.062599778175354,0.05872673913836479
174,0.06373105943202972,0.05800904706120491
175,0.06031836196780205,0.05737549066543579
176,0.06303752958774567,0.056793107837438586
177,0.0588737428188324,0.05615384131669998
178,0.05884489044547081,0.05565960705280304
179,0.06153542548418045,0.055304068326950076
180,0.05372198298573494,0.05503693222999573
181,0.06007831171154976,0.05482011437416077
182,0.05610286816954613,0.05454873740673065
183,0.05943793058395386,0.05415009781718254
184,0.05779864639043808,0.05384518802165985
185,0.054978273808956146,0.05351298004388809
186,0.05932461842894554,0.05319354981184006
187,0.05586296692490578,0.05298154205083847
188,0.05304400622844696,0.05248546525835991
189,0.05264059081673622,0.05212088450789452
190,0.05750026926398277,0.051789064705371854
191,0.05155098810791969,0.05181063711643219
192,0.06016538664698601,0.051611889898777005
193,0.05341489613056183,0.05128546878695488
194,0.056415051221847534,0.050759633630514146
195,0.04934046044945717,0.050415462255477904
196,0.05212704464793205,0.04995303973555565
197,0.05570397526025772,0.04938270971179008
198,0.05539928004145622,0.048926327377557755
199,0.053789298981428146,0.048731498420238495
200,0.05098878592252731,0.04834495633840561
201,0.05193471908569336,0.04772498235106468
202,0.04832513630390167,0.0474895715713501
203,0.05211407691240311,0.0469758003950119
204,0.051349520683288574,0.04632508307695389
205,0.05374208837747574,0.04576760828495026
206,0.048254672437906265,0.04531707391142845
207,0.04685092344880104,0.04535897150635719
208,0.04827400669455528,0.04538321942090988
209,0.04892488569021225,0.04556461349129677
210,0.05091853812336922,0.045338128507137296
211,0.044658537954092026,0.04511132836341858
212,0.046195756644010544,0.04504174515604973
213,0.04772767424583435,0.04530475065112114
214,0.0497080497443676,0.0453185573220253
215,0.047512758523225784,0.04496760070323944
216,0.04371083155274391,0.04409551844000816
217,0.04631922394037247,0.04362155869603157
218,0.04572966322302818,0.04329984113574028
219,0.04837644472718239,0.04328514784574509
220,0.047753117978572845,0.043227668851614
221,0.04330277442932129,0.04309298023581505
222,0.04370887205004692,0.043086516112089156
223,0.04784272238612175,0.043160226196050644
224,0.04472121223807335,0.043085797876119616
225,0.042768824845552444,0.043056311458349227
226,0.042966172099113464,0.04311864003539086
227,0.04292179271578789,0.043137064576148985
228,0.044950250536203384,0.04340255111455917
229,0.04219578579068184,0.04369552806019783
230,0.042737528681755066,0.0435406967997551
231,0.04463585838675499,0.042830370366573334
232,0.04253464564681053,0.042280524224042895
233,0.04263017326593399,0.04232270941138268
234,0.041582245379686356,0.042394623160362244
235,0.040633898228406906,0.04231139719486236
236,0.04207947850227356,0.04226220026612282
237,0.03881511092185974,0.04202321693301201
238,0.03941274434328079,0.041859797388315204
239,0.043957073241472244,0.041664952784776686
240,0.04173848032951355,0.0416336789727211
241,0.04142947867512703,0.04165402352809906
242,0.037787217646837234,0.0417926087975502
243,0.04401824250817299,0.041670167446136476
244,0.03974214941263199,0.04151726290583611
245,0.038895752280950546,0.04103139266371727
246,0.03744249790906906,0.04054265096783638
247,0.039700835943222046,0.04006272777915001
248,0.04033226892352104,0.03937876895070076
249,0.03953204303979874,0.03889020085334778
250,0.03900184854865074,0.03901317939162254
251,0.03683185949921608,0.039678090065717694
252,0.0373031310737133,0.040073249489068985
253,0.04213813319802284,0.039929479360580444
254,0.042835533618927,0.039265497028827666
255,0.041205063462257385,0.03843962252140045
256,0.03402712941169739,0.03789830580353737
257,0.040913522243499756,0.037248280644416806
258,0.03699884191155434,0.03701034858822823
259,0.03709326311945915,0.03694205209612846
260,0.03575557842850685,0.03694642558693886
261,0.036433715373277664,0.03712775707244873
262,0.03523287549614906,0.03710785955190658
263,0.03528432548046112,0.03681643679738045
264,0.036394111812114716,0.03678202852606773
265,0.03535839170217514,0.03696100264787674
266,0.036059487611055374,0.03697613999247551
267,0.038814760744571686,0.036752330511808394
268,0.03586806729435921,0.03629996553063393
269,0.03360845893621445,0.03578510880470276
270,0.03438514471054077,0.03514595329761505
271,0.032155703753232956,0.03513816222548485
272,0.034334223717451096,0.0353310227394104
273,0.03322872146964073,0.035631634294986725
274,0.03253312408924103,0.03577047735452652
275,0.03311906009912491,0.035866009443998335
276,0.03493843600153923,0.036026283353567126
277,0.032964907586574554,0.03621155247092247
278,0.0336688794195652,0.03671428635716438
279,0.034621406346559525,0.03713538274168968
280,0.03399644419550896,0.03672509640455246
281,0.03439591825008392,0.03621278628706932
282,0.03560455143451691,0.03530649095773697
283,0.03417100012302399,0.03422396034002304
284,0.03401479497551918,0.034009601920843124
285,0.0314786434173584,0.03440567553043365
286,0.03333614766597748,0.03495828881859779
287,0.03377658128738403,0.034726012498140335
288,0.03566136211156845,0.03467721566557884
289,0.03194478154182434,0.03522603139281273
290,0.03421855345368385,0.03568800687789917
291,0.0332009382545948,0.03572785332798958
292,0.033373087644577026,0.03516641110181808
293,0.030011644586920738,0.03434579446911812
294,0.02896522358059883,0.03350706920027733
295,0.032869357615709305,0.0331052552908659
296,0.03109847567975521,0.03308226466178894
297,0.03166745603084564,0.03350486196577549
298,0.03308376297354698,0.03321841880679131
299,0.03112715855240822,0.03250891752541065
300,0.030804704874753952,0.032051889970898625
301,0.030161455273628235,0.03212427385151386
302,0.027060646563768387,0.03265589773654938
303,0.029747681692242622,0.03315007239580155
304,0.026219207793474197,0.03334736004471779
305,0.03196519985795021,0.032684413343667985
306,0.028444821015000343,0.03181811906397343
307,0.029224080964922905,0.03121095784008503
308,0.029358865693211555,0.031150448322296142
309,0.028960751369595528,0.03106844760477543
310,0.030708072707057,0.030884965509176254
311,0.028720661997795105,0.03142909929156303
312,0.028323333710432053,0.032009734958410266
313,0.028471512719988823,0.03201751038432121
314,0.029286997392773628,0.031759139895439145
315,0.030870335176587105,0.031070955470204352
316,0.030305424705147743,0.029768596217036248
317,0.02750541642308235,0.029089565202593804
318,0.025415509939193726,0.029194286093115807
319,0.028006715700030327,0.029717983305454256
320,0.028211018070578575,0.030470483005046844
321,0.027663789689540863,0.0315351340919733
322,0.02877148985862732,0.03213437162339687
323,0.029611114412546158,0.031822770833969116
324,0.02836739271879196,0.031056929379701614
325,0.02731453999876976,0.030327550321817397
326,0.028408030048012733,0.029866345599293707
327,0.02839123271405697,0.029842347651720048
328,0.028623906895518303,0.029490650445222855
329,0.026139678433537483,0.029726189002394675
330,0.027817003428936005,0.030102448537945747
331,0.028336716815829277,0.030282744392752647
332,0.02811681479215622,0.030136679857969285
333,0.026312047615647316,0.029632509872317313
334,0.027920404449105263,0.029052643850445748
335,0.02644393965601921,0.02914820834994316
336,0.028427213430404663,0.029967032745480536
337,0.029484877362847328,0.02965945340692997
338,0.02602802775800228,0.028720617666840552
339,0.0256277397274971,0.02823379673063755
340,0.025975752621889114,0.028804874420166014
341,0.02665262296795845,0.02952940799295902
342,0.025873063132166862,0.029666946828365327
343,0.02539031021296978,0.02913980893790722
344,0.025939377024769783,0.028282830491662025
345,0.02323990687727928,0.0277104988694191
346,0.02502850443124771,0.02718563973903656
347,0.02710862271487713,0.027185314148664475
348,0.025786934420466423,0.027826620638370513
349,0.025257425382733345,0.02839810326695442
350,0.025812698528170586,0.028490622714161872
351,0.027522873133420944,0.027846765518188477
352,0.02561296336352825,0.0278435081243515
353,0.025912046432495117,0.028082475438714026
354,0.023297443985939026,0.028214524686336517
355,0.024307189509272575,0.027950797975063325
356,0.026884516701102257,0.027561747282743455
357,0.02483418770134449,0.02670937106013298
358,0.023713430389761925,0.026446393877267837
359,0.024120096117258072,0.02677580714225769
360,0.02358342707157135,0.027208589017391205
361,0.02205471321940422,0.02767488844692707
362,0.024484388530254364,0.028018446266651155
363,0.022925717756152153,0.028689329326152802
364,0.027431003749370575,0.028953063115477563
365,0.024397168308496475,0.028747217357158662
366,0.0239377673715353,0.028191807493567467
367,0.02520795911550522,0.02766275703907013
368,0.02511357143521309,0.027189254015684127
369,0.02511499635875225,0.026588819548487665
370,0.025967909023165703,0.026479915156960486
371,0.023812925443053246,0.02711426615715027
372,0.025222837924957275,0.02770005017518997
373,0.025028113275766373,0.027390924468636512
374,0.022700820118188858,0.026746169850230216
375,0.025449605658650398,0.025920951366424562
376,0.022800249978899956,0.025533170253038407
377,0.021551521494984627,0.025772006064653397
378,0.022069714963436127,0.026388224586844443
379,0.024436628445982933,0.02600882314145565
380,0.024318676441907883,0.025505076721310617
381,0.023565668612718582,0.025586383044719697
382,0.0214981846511364,0.02612159587442875
383,0.022514229640364647,0.026366432011127473
384,0.022510068491101265,0.02596195675432682
385,0.022981103509664536,0.025781628489494324
386,0.022202041000127792,0.025889484211802483
387,0.021609315648674965,0.02634570375084877
388,0.021421832963824272,0.027138343825936318
389,0.02722286432981491,0.02665937915444374
390,0.02544114552438259,0.025512897595763206
391,0.023641839623451233,0.024903763830661774
392,0.023312756791710854,0.024628455564379693
393,0.02247345633804798,0.025515898317098617
394,0.023743540048599243,0.026706620305776595
395,0.024307047948241234,0.02672174423933029
396,0.022985948249697685,0.027124863862991334
397,0.023712852969765663,0.02748652920126915
398,0.022901246324181557,0.027006616815924644
399,0.02092861197888851,0.02618545889854431
400,0.023536745458841324,0.025487711653113365
401,0.023002972826361656,0.025030015408992766
402,0.024870077148079872,0.024046630784869193
403,0.02228499762713909,0.02293841652572155
404,0.022460412234067917,0.02310033477842808
405,0.022331397980451584,0.024809093028306962
406,0.02309940941631794,0.026313071325421333
407,0.023048480972647667,0.02690672054886818
408,0.022745557129383087,0.02668468691408634
409,0.022297637537121773,0.025636541098356246
410,0.021831326186656952,0.023862263932824136
411,0.022084645926952362,0.022404022887349127
412,0.019656099379062653,0.022025987133383752
413,0.020252380520105362,0.022239324823021888
414,0.020432431250810623,0.02262143827974796
415,0.02008901722729206,0.022989863902330397
416,0.0196059700101614,0.023164818063378334
417,0.019990239292383194,0.022810117900371553
418,0.01836630515754223,0.022557027265429498
419,0.019660573452711105,0.022392538189888
420,0.01929589733481407,0.022753886878490448
421,0.0201577078551054,0.022643986716866495
422,0.020915325731039047,0.0224953830242157
423,0.01930045522749424,0.022954889014363287
424,0.020287368446588516,0.02352464236319065
425,0.020371178165078163,0.02396545633673668
426,0.01999196782708168,0.023842914029955864
427,0.01982232555747032,0.023138631135225296
428,0.019703630357980728,0.023825446888804436
429,0.022040098905563354,0.02465142235159874
430,0.022040514275431633,0.02457244396209717
431,0.022787047550082207,0.022669387981295586
432,0.0191436056047678,0.023014176264405252
433,0.01879846677184105,0.02473778873682022
434,0.021735284477472305,0.024606994912028314
435,0.02199830301105976,0.023327550664544106
436,0.022657284513115883,0.022460515052080153
437,0.021753933280706406,0.02257276214659214
438,0.019672226160764694,0.022273627296090125
439,0.020596012473106384,0.02151021622121334
440,0.017881182953715324,0.021287482976913453
441,0.017893994227051735,0.022970722615718843
442,0.02151968516409397,0.02414853237569332
443,0.02253815531730652,0.02432888522744179
444,0.021466057747602463,0.024455194547772407
445,0.021392827853560448,0.024077831581234933
446,0.021028608083724976,0.023595141991972924
447,0.02024649828672409,0.023197468370199203
448,0.021204093471169472,0.02319298908114433
449,0.022038640454411507,0.02250535674393177
450,0.02080557309091091,0.022579147666692733
451,0.02184615284204483,0.022894822433590888
452,0.02049870975315571,0.023946547880768776
453,0.023568810895085335,0.024719339236617087
454,0.022887947037816048,0.024383756518363952
455,0.020431799814105034,0.022737042233347892
456,0.019663674756884575,0.021783342212438585
457,0.018959255889058113,0.021670497208833694
458,0.018115540966391563,0.02257993333041668
459,0.020991269499063492,0.023172265291213988
460,0.020825449377298355,0.023112432658672334
461,0.01983202062547207,0.022764696925878524
462,0.02052203379571438,0.02184792086482048
463,0.017954140901565552,0.021398451551795004
464,0.01901174709200859,0.021928123384714126
465,0.021895460784435272,0.02227272614836693
466,0.020755944773554802,0.022252444177865982
467,0.020868338644504547,0.021702173352241515
468,0.019870880991220474,0.02108057588338852
469,0.017743026837706566,0.02058866061270237
470,0.018705230206251144,0.020574839785695076
471,0.016576606780290604,0.021111880615353584
472,0.018891245126724243,0.021055928990244867
473,0.01904609054327011,0.020832526683807372
474,0.018105989322066307,0.020751990005373956
475,0.017894253134727478,0.020780178904533386
476,0.01717301830649376,0.02079576961696148
477,0.01862776279449463,0.020618075877428053
478,0.01804240420460701,0.01999339908361435
479,0.016962924972176552,0.019518497586250304
480,0.019384730607271194,0.01971988268196583
481,0.018503665924072266,0.020008350536227227
482,0.019035404548048973,0.02048257701098919
483,0.018048707395792007,0.020724660158157347
484,0.016785958781838417,0.02069506049156189
485,0.017664898186922073,0.02141806371510029
486,0.018145093694329262,0.0205732986330986
487,0.01809411682188511,0.018928556144237517
488,0.0172041617333889,0.01876557059586048
489,0.016935620456933975,0.019449829310178756
490,0.019861413165926933,0.01879933476448059
491,0.017079241573810577,0.01876535899937153
492,0.017214205116033554,0.019659021869301796
493,0.017915142700076103,0.019565341994166374
494,0.01723509468138218,0.018930359557271004
495,0.017945485189557076,0.018742072954773904
496,0.01890610158443451,0.018833982571959496
497,0.016740502789616585,0.018723100051283838
498,0.01608923263847828,0.019186508655548096
499,0.014506090432405472,0.020118845626711845
500,0.01630457304418087,0.020598988234996795
501,0.01832369714975357,0.02013352923095226
502,0.01816093921661377,0.019194530323147774
503,0.015880223363637924,0.018489128351211546
504,0.017001325264573097,0.018213098123669624
505,0.01728852652013302,0.017983251810073854
506,0.016175484284758568,0.017991480231285096
507,0.01879723370075226,0.018366234749555586
508,0.01485871896147728,0.019212386384606362
509,0.015488529577851295,0.019783535227179527
510,0.017952343448996544,0.019244787842035295
511,0.0157033558934927,0.019567792490124702
512,0.016635285690426826,0.02034855857491493
513,0.018324868753552437,0.02004391960799694
514,0.01848072186112404,0.019515170156955718
515,0.018792953342199326,0.018413750827312468
516,0.014970830641686916,0.01775715611875057
517,0.01464623212814331,0.018198298662900923
518,0.01639871671795845,0.018844185024499895
519,0.018305202946066856,0.018409546092152597
520,0.015873553231358528,0.017532770149409772
521,0.014678278006613255,0.01762832812964916
522,0.015471287071704865,0.01781938597559929
523,0.01639712229371071,0.017750701308250426
524,0.015003357082605362,0.017639749497175217
525,0.01529370155185461,0.01698276698589325
526,0.015794608741998672,0.016249409317970274
527,0.015212755650281906,0.016652872413396837
528,0.01547158882021904,0.017261578887701034
529,0.01605282910168171,0.01713027711957693
530,0.015595639124512672,0.017249521985650062
531,0.015492910519242287,0.017017150670289992
532,0.015139562077820301,0.016793536581099035
533,0.013296675868332386,0.0175430566072464
534,0.014995235949754715,0.017663298919796944
535,0.01656070351600647,0.016998576186597347
536,0.01523039024323225,0.016363262943923474
537,0.015226191841065884,0.015709679387509824
538,0.0149714145809412,0.015844958275556563
539,0.013629075139760971,0.016679229959845544
540,0.013138779439032078,0.017359592393040656
541,0.01412391196936369,0.017703045904636384
542,0.015530302189290524,0.01779645271599293
543,0.015828058123588562,0.016587426513433458
544,0.01394871436059475,0.01575070098042488
545,0.013640526682138443,0.015948234125971794
546,0.014514906331896782,0.016321757435798646
547,0.015687935054302216,0.016538289561867713
548,0.014975998550653458,0.016947516426444053
549,0.014156746678054333,0.017530811950564384
550,0.014006164856255054,0.018186068162322044
551,0.01692255027592182,0.017742608115077017
552,0.01619664952158928,0.01730225272476673
553,0.01604962907731533,0.01628084070980549
554,0.015984203666448593,0.016086310520768164
555,0.015470342710614204,0.015788630582392216
556,0.014465302228927612,0.015931257233023643
557,0.0140982149168849,0.017594331130385398
558,0.014159356243908405,0.018709200061857702
559,0.01602165959775448,0.018271069787442685
560,0.016379009932279587,0.018135901913046835
561,0.014657690189778805,0.017599620297551154
562,0.01530043687671423,0.01565029751509428
563,0.01377133373171091,0.01572739090770483
564,0.014603989198803902,0.01607439834624529
565,0.015487725846469402,0.015372470952570438
566,0.015588108450174332,0.014561287499964238
567,0.01345899049192667,0.015108702890574931
568,0.013201258145272732,0.016389537788927554
569,0.014243248850107193,0.01702013835310936
570,0.01610371097922325,0.015533427149057389
571,0.012650679796934128,0.015065151825547218
572,0.013298401609063148,0.015572930127382279
573,0.013956968672573566,0.014753225818276405
574,0.013222803361713886,0.01507153082638979
575,0.01394756231456995,0.016396033205091955
576,0.014220915734767914,0.015936769917607306
577,0.01436296384781599,0.015834411978721617
578,0.01299465261399746,0.015525549836456775
579,0.013790518045425415,0.015039789676666259
580,0.012977314181625843,0.014907959476113319
581,0.013957442715764046,0.01468986514955759
582,0.013974758796393871,0.01453815009444952
583,0.014075983315706253,0.016402647085487842
584,0.015961261466145515,0.017887181788682937
585,0.016102975234389305,0.01774430274963379
586,0.014072339050471783,0.01718734223395586
587,0.014701174572110176,0.016218107752501966
588,0.014652706682682037,0.015552963502705098
589,0.014070268720388412,0.015898416005074977
590,0.013868527486920357,0.01605364102870226
591,0.013564051128923893,0.015555186569690705
592,0.014642087742686272,0.01488835196942091
593,0.014138428494334221,0.014576741121709346
594,0.013219814747571945,0.014090129174292088
595,0.013176321983337402,0.014083393290638924
596,0.012418163940310478,0.014741765707731247
597,0.011268232949078083,0.015805909223854542
598,0.013685093261301517,0.01589932609349489
599,0.014994200319051743,0.014945871941745282
600,0.013320771045982838,0.014496670104563236
601,0.013230940327048302,0.014103549160063266
602,0.0136216189712286,0.013145318813621997
603,0.012533735483884811,0.013672261871397496
604,0.0122044263407588,0.014009436406195164
605,0.014020662754774094,0.013503326661884784
606,0.011621109209954739,0.01448429599404335
607,0.01455342210829258,0.014668544754385948
608,0.011697033420205116,0.013932491652667522
609,0.011338155716657639,0.013766382448375225
610,0.012602772563695908,0.014151726849377155
611,0.013308672234416008,0.01401112824678421
612,0.0120752127841115,0.01404439527541399
613,0.012512896209955215,0.01391441598534584
614,0.012880444526672363,0.01353855598717928
615,0.012399556115269661,0.014309575408697128
616,0.013888325542211533,0.014483223855495452
617,0.011992046609520912,0.014754192903637886
618,0.012102490290999413,0.014379929192364216
619,0.012725342996418476,0.014272260665893554
620,0.013226021081209183,0.014266564697027206
621,0.012844370678067207,0.013983138464391231
622,0.013408993370831013,0.01439676657319069
623,0.011998143047094345,0.01509721539914608
624,0.013117310591042042,0.014950448647141457
625,0.013705314137041569,0.01311804000288248
626,0.013129441067576408,0.012671482004225253
627,0.01259216945618391,0.01383768729865551
628,0.01095193438231945,0.014503911510109902
629,0.011370627209544182,0.013417164422571659
630,0.010799340903759003,0.012559776194393635
631,0.01166778989136219,0.013183005526661873
632,0.012043234892189503,0.01291508637368679
633,0.012708510272204876,0.012968501448631287
634,0.010646024718880653,0.01466540079563856
635,0.014627406373620033,0.013837763108313084
636,0.010838682763278484,0.014079899340867997
637,0.0116490563377738,0.014534697495400905
638,0.012453942559659481,0.014033882692456246
639,0.01313844509422779,0.01263174656778574
640,0.01092683058232069,0.01396546084433794
641,0.013813206925988197,0.017034761048853396
642,0.016470056027173996,0.017066437751054764
643,0.015978191047906876,0.014739464223384856
644,0.013802507892251015,0.01369125135242939
645,0.012031779624521732,0.013818424008786679
646,0.013100272975862026,0.013693116046488285
647,0.012593885883688927,0.014026209712028503
648,0.013642830774188042,0.013503321073949337
649,0.012430727481842041,0.012866303510963916
650,0.011672713793814182,0.012542099319398403
651,0.012488762848079205,0.013316281139850616
652,0.013260702602565289,0.013211101479828357
653,0.013200348243117332,0.012802359089255333
654,0.012637532316148281,0.012591230310499668
655,0.010718771256506443,0.014015375077724457
656,0.012315037660300732,0.014608798362314702
657,0.013260056264698505,0.013732162676751614
658,0.012672226876020432,0.014315691590309144
659,0.01212161686271429,0.015263776294887066
660,0.012501166202127934,0.014509131200611591
661,0.013722691684961319,0.01380040980875492
662,0.012900026515126228,0.014588449895381928
663,0.013752831146121025,0.015085622109472752
664,0.013608075678348541,0.014526512660086154
665,0.013696681708097458,0.015184321254491807
666,0.015259667299687862,0.015123166888952256
667,0.014502111822366714,0.01392827145755291
668,0.013640321791172028,0.013300918601453304
669,0.012880831956863403,0.014381585270166397
670,0.012794524431228638,0.015080361813306808
671,0.014108419418334961,0.014892402850091458
672,0.013765832409262657,0.013634815998375415
673,0.012476369738578796,0.013136074505746364
674,0.01129875611513853,0.014689302071928978
675,0.014278152957558632,0.015302348509430885
676,0.013101857155561447,0.013533975556492805
677,0.011526405811309814,0.011958828754723072
678,0.011696616187691689,0.012027660757303238
679,0.012416819110512733,0.01238757260143757
680,0.013083737343549728,0.012341627478599548
681,0.010631752200424671,0.013418498449027538
682,0.012448416091501713,0.014531448855996132
683,0.012752234004437923,0.014191487990319728
684,0.012500344775617123,0.012806031107902526
685,0.011858451180160046,0.01267694178968668
686,0.012898961082100868,0.013019924610853195
687,0.012270499020814896,0.012589456327259541
688,0.011408500373363495,0.011817429028451443
689,0.010190988890826702,0.012385735288262367
690,0.01211564801633358,0.011509106867015362
691,0.010924439877271652,0.011222652532160282
692,0.010951811447739601,0.011899663880467416
693,0.0112183578312397,0.012755769304931164
694,0.011662488803267479,0.012878203578293324
695,0.010103651322424412,0.012043690495193004
696,0.010032900609076023,0.011259500682353974
697,0.010278862901031971,0.010890029557049274
698,0.009685269556939602,0.010864780098199845
699,0.010741952806711197,0.011785882711410522
